original_title,budget,revenue,genres,release_year,release_month,runtime,vote_average,vote_count,popularity,top_cast,director,roi
The Transporter,21000000,43928932,"Action, Crime, Thriller",2002,10,92.0,6.6,1692,34.433521,"Jason Statham, Shu Qi, François Berléand",Louis Leterrier,1.0918539047619047
Never Back Down,20000000,41627431,"Drama, Action",2008,3,115.0,6.4,497,26.21425,"Sean Faris, Amber Heard, Cam Gigandet",Jeff Wadlow,1.08137155
The Rage: Carrie 2,21000000,17762705,"Horror, Thriller, Science Fiction",1999,3,104.0,5.1,76,4.781537999999999,"Emily Bergl, Jason London, Amy Irving",Katt Shea,-0.15415690476190477
Away We Go,17000000,14899417,"Drama, Comedy, Romance",2009,6,98.0,6.7,189,10.135589999999999,"John Krasinski, Maya Rudolph, Carmen Ejogo",Sam Mendes,-0.12356370588235294
Swing Vote,21000000,17600000,"Drama, Comedy",2008,8,120.0,5.8,65,5.815881,"Kevin Costner, Madeline Carroll, Paula Patton",Joshua Michael Stern,-0.1619047619047619
Moonlight Mile,21000000,10011050,"Romance, Drama",2002,9,117.0,6.5,52,8.982335,"Jake Gyllenhaal, Dustin Hoffman, Susan Sarandon",Brad Silberling,-0.5232833333333333
The Beaver,21000000,970816,Drama,2011,2,91.0,6.3,276,13.847872,"Jodie Foster, Mel Gibson, Jennifer Lawrence",Jodie Foster,-0.9537706666666667
The Best Little Whorehouse in Texas,35000000,69701637,Comedy,1982,7,114.0,5.9,41,4.189378,"Burt Reynolds, Dolly Parton, Dom DeLuise",Colin Higgins,0.9914753428571429
eXistenZ,15000000,2856712,"Action, Thriller, Science Fiction, Horror",1999,4,97.0,6.7,475,21.928025,"Jennifer Jason Leigh, Jude Law, Ian Holm",David Cronenberg,-0.8095525333333333
Raiders of the Lost Ark,18000000,389925971,"Adventure, Action",1981,6,115.0,7.7,3854,68.159596,"Harrison Ford, Karen Allen, Paul Freeman",Steven Spielberg,20.662553944444443
Home Alone 2: Lost in New York,18000000,358991681,"Comedy, Family, Adventure, Crime",1992,11,120.0,6.3,2395,81.487685,"Macaulay Culkin, Joe Pesci, Catherine O'Hara",Chris Columbus,18.943982277777778
Close Encounters of the Third Kind,20000000,303788635,"Science Fiction, Drama",1977,11,135.0,7.2,1098,52.45650500000001,"Richard Dreyfuss, François Truffaut, Teri Garr",Steven Spielberg,14.18943175
Pulse,38000000,29907685,"Horror, Thriller",2006,8,90.0,5.0,150,9.662714999999999,"Kristen Bell, Ian Somerhalder, Christina Milian",Jim Sonzero,-0.21295565789473683
Beverly Hills Cop II,20000000,299965036,"Action, Comedy, Crime",1987,5,100.0,6.1,613,25.28436,"Eddie Murphy, Judge Reinhold, John Ashton",Tony Scott,13.9982518
Bringing Down the House,20000000,132675402,Comedy,2003,3,105.0,5.4,183,8.351385,"Steve Martin, Queen Latifah, Eugene Levy",Adam Shankman,5.6337701
The Silence of the Lambs,19000000,272742922,"Crime, Drama, Thriller",1991,2,119.0,8.1,4443,18.174804,"Jodie Foster, Anthony Hopkins, Scott Glenn",Jonathan Demme,13.354890631578947
Wayne's World,20000000,121697323,"Music, Comedy",1992,2,94.0,6.5,728,21.815122,"Mike Myers, Dana Carvey, Rob Lowe",Penelope Spheeris,5.08486615
Jackass 3D,20000000,117224271,"Comedy, Documentary, Action",2010,10,94.0,6.4,428,20.99174,"Johnny Knoxville, Bam Margera, Ryan Dunn",Jeff Tremaine,4.86121355
Jaws 2,20000000,187884007,"Horror, Thriller",1978,6,116.0,5.9,406,19.636044000000002,"Roy Scheider, Lorraine Gary, Murray Hamilton",Jeannot Szwarc,8.39420035
Beverly Hills Chihuahua,20000000,149281606,"Adventure, Comedy, Family",2008,10,91.0,4.9,209,12.25264,"Drew Barrymore, Piper Perabo, Andy García",Raja Gosnell,6.4640803
The Conjuring,13000000,318000141,"Horror, Thriller",2013,7,112.0,7.4,3092,49.975409,"Patrick Wilson, Vera Farmiga, Lili Taylor",James Wan,23.46154930769231
Are We There Yet?,32000000,97918663,"Adventure, Comedy, Family, Romance",2005,1,95.0,5.2,221,13.590677,"Ice Cube, Nia Long, Aleisha Allen",Brian Levant,2.05995821875
Tammy,20000000,100525432,Comedy,2014,7,97.0,5.0,500,21.657563,"Melissa McCarthy, Susan Sarandon, Kathy Bates",Ben Falcone,4.0262716
School of Rock,35000000,131282949,"Comedy, Music",2003,10,108.0,6.7,1414,43.057323,"Jack Black, Joan Cusack, Mike White",Richard Linklater,2.7509414
Mortal Kombat,18000000,122195920,"Action, Fantasy",1995,8,101.0,5.4,442,16.470895000000002,"Christopher Lambert, Robin Shou, Linden Ashby",Paul W.S. Anderson,5.788662222222222
White Chicks,37000000,113086475,Comedy,2004,6,109.0,6.3,679,28.703007,"Shawn Wayans, Marlon Wayans, Jaime King",Keenen Ivory Wayans,2.056391216216216
The Descendants,20000000,177243185,"Comedy, Drama",2011,9,115.0,6.7,934,40.903931,"George Clooney, Shailene Woodley, Amara Miller",Alexander Payne,7.86215925
12 Years a Slave,20000000,187000000,"Drama, History",2013,10,134.0,7.9,3674,95.9229,"Chiwetel Ejiofor, Michael Fassbender, Lupita Nyong'o",Steve McQueen,8.35
Drumline,20000000,57588485,"Drama, Romance, Comedy, Music",2002,12,118.0,6.2,116,4.748929,"Nick Cannon, Zoe Saldana, Orlando Jones",Charles Stone III,1.87942425
Why Did I Get Married Too?,20000000,60072596,"Comedy, Romance",2010,4,121.0,6.1,29,2.986286,"Tyler Perry, Janet Jackson, Jill Scott",Tyler Perry,2.0036298
Edward Scissorhands,20000000,53000000,"Fantasy, Drama, Romance",1990,12,105.0,7.5,3601,47.51363,"Johnny Depp, Winona Ryder, Dianne Wiest",Tim Burton,1.65
Me Before You,20000000,207945075,"Drama, Romance",2016,6,110.0,7.6,2562,53.161905000000004,"Emilia Clarke, Sam Claflin, Janet McTeer",Thea Sharrock,9.39725375
The French Connection,1800000,41158757,"Action, Crime, Thriller",1971,10,104.0,7.4,422,15.978136,"Gene Hackman, Fernando Rey, Roy Scheider",William Friedkin,21.86597611111111
Bad Moms,20000000,183936074,Comedy,2016,7,100.0,6.3,1252,42.512296,"Mila Kunis, Kristen Bell, Kathryn Hahn",Jon Lucas,8.1968037
Date Movie,20000000,48548426,Comedy,2006,2,83.0,3.6,222,10.098722,"Alyson Hannigan, Adam Campbell, Sophie Monk",Jason Friedberg,1.4274213
Return to Never Land,20000000,109862682,"Adventure, Fantasy, Animation, Family",2002,2,72.0,6.1,290,15.341196,"Harriet Owen, Blayne Weaver, Jeff Bennett",Robin Budd,4.4931341
Selma,20000000,66787908,"History, Drama",2014,12,127.0,7.4,817,29.023184000000004,"David Oyelowo, Tom Wilkinson, Carmen Ejogo",Ava DuVernay,2.3393954
The Jungle Book 2,20000000,135680000,"Family, Animation, Adventure",2003,2,72.0,5.6,269,19.819893,"John Goodman, Haley Joel Osment, Mae Whitman",Steve Trenbirth,5.784
Boogeyman,20000000,67192859,"Thriller, Horror, Drama, Mystery",2005,2,89.0,4.6,191,11.62423,"Emily Deschanel, Barry Watson, Skye McCole Bartusiak",Stephen T. Kay,2.35964295
Premonition,20000000,84146832,"Thriller, Drama, Mystery",2007,2,96.0,5.8,381,22.049787,"Sandra Bullock, Julian McMahon, Courtney Taylor Burness",Mennan Yapo,3.2073416
The Tigger Movie,30000000,45554533,"Animation, Family",2000,2,77.0,6.3,143,9.829858999999999,"Jim Cummings, Nikita Hopkins, Ken Sansom",Jun Falkenstein,0.5184844333333334
Orphan,20000000,41596251,"Horror, Thriller, Mystery",2009,7,123.0,6.7,1261,29.295801,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman",Jaume Collet-Serra,1.07981255
Max,20000000,43967255,"Adventure, Drama, Family",2015,6,111.0,6.8,276,14.136476000000002,"Thomas Haden Church, Josh Wiggins, Lauren Graham",Boaz Yakin,1.19836275
Epic Movie,20000000,86865564,"Action, Adventure, Comedy",2007,1,86.0,3.2,326,6.0646379999999995,"Kal Penn, Adam Campbell, Jennifer Coolidge",Jason Friedberg,3.3432782
Spotlight,20000000,88346473,"Drama, Thriller, History",2015,11,128.0,7.8,2686,41.503588,"Mark Ruffalo, Michael Keaton, Rachel McAdams",Tom McCarthy,3.41732365
Lakeview Terrace,20000000,27640028,"Drama, Crime, Thriller",2008,9,110.0,5.9,292,20.495749,"Samuel L. Jackson, Patrick Wilson, Kerry Washington",Neil LaBute,0.3820014
The Grudge 2,20000000,39143839,"Horror, Thriller",2006,10,102.0,5.2,283,13.906944000000001,"Sarah Michelle Gellar, Amber Tamblyn, Edison Chen",Takashi Shimizu,0.95719195
How Stella Got Her Groove Back,20000000,37672350,"Comedy, Drama, Romance",1998,8,124.0,6.0,24,2.003047,"Angela Bassett, Taye Diggs, Whoopi Goldberg",Kevin Rodney Sullivan,0.8836175
Man of the Year,20000000,41237648,"Comedy, Drama, Romance, Thriller",2006,10,115.0,5.8,129,11.203335000000001,"Robin Williams, Christopher Walken, Laura Linney",Barry Levinson,1.0618824
The Black Hole,20000000,35841901,"Adventure, Family, Science Fiction, Action",1979,12,98.0,6.1,131,8.265317,"Maximilian Schell, Anthony Perkins, Robert Forster",Gary Nelson,0.79209505
The American,20000000,65464324,"Crime, Drama, Thriller",2010,8,104.0,5.8,481,18.632156,"George Clooney, Violante Placido, Thekla Reuten",Anton Corbijn,2.2732162
Selena,20000000,60000000,Drama,1997,3,127.0,7.0,114,6.92592,"Jennifer Lopez, Edward James Olmos, Constance Marie",Gregory Nava,2.0
Vampires Suck,20000000,80547866,"Horror, Comedy",2010,8,82.0,4.2,315,17.165039,"Chris Riggi, Matt Lanter, Jenn Proske",Jason Friedberg,3.0273933
Babel,25000000,135330182,Drama,2006,9,143.0,6.9,1055,25.785925,"Brad Pitt, Cate Blanchett, Gael García Bernal",Alejandro González Iñárritu,4.41320728
This Is Where I Leave You,19800000,41296320,"Drama, Comedy",2014,9,103.0,6.5,505,20.311684,"Jason Bateman, Tina Fey, Adam Driver",Shawn Levy,1.0856727272727273
Doubt,20000000,50907234,"Drama, Mystery",2008,11,104.0,7.0,435,20.975165,"Meryl Streep, Philip Seymour Hoffman, Amy Adams",John Patrick Shanley,1.5453617
Team America: World Police,32000000,50907422,"Music, Adventure, Animation, Action, Comedy",2004,10,98.0,6.6,660,26.509175,"Trey Parker, Matt Stone, Kristen Miller",Trey Parker,0.5908569375
Texas Chainsaw 3D,20000000,47241945,"Horror, Thriller",2013,1,92.0,5.3,465,26.497025,"Alexandra Daddario, Dan Yeager, Bill Moseley",John Luessenhop,1.36209725
Scary Movie 5,20000000,78378744,Comedy,2013,4,86.0,4.6,793,36.819044,"Simon Rex, Ashley Tisdale, Charlie Sheen",Malcolm D. Lee,2.9189372
Paint Your Wagon,20000000,31678778,"Drama, Action, Comedy, Western, Music",1969,10,158.0,6.2,63,7.9025360000000004,"Lee Marvin, Clint Eastwood, Jean Seberg",Joshua Logan,0.5839389
Milk,20000000,54586584,"History, Drama",2008,11,128.0,7.1,612,30.909699,"Sean Penn, Emile Hirsch, James Franco",Gus Van Sant,1.7293292
Risen,20000000,46069568,Action,2016,2,107.0,5.7,295,16.663797,"Tom Felton, Cliff Curtis, Joseph Fiennes",Kevin Reynolds,1.3034784
Ghost Ship,35000000,68349884,"Horror, Mystery, Thriller",2002,10,91.0,5.3,531,27.724913,"Gabriel Byrne, Julianna Margulies, Desmond Harrington",Steve Beck,0.9528538285714285
A Very Harold & Kumar Christmas,19000000,35387212,Comedy,2011,11,108.0,6.0,328,17.971883,"Neil Patrick Harris, John Cho, Elias Koteas",Todd Strauss-Schulson,0.8624848421052631
Wild Things,20000000,67200000,"Crime, Drama, Mystery",1998,3,108.0,6.3,444,25.041992,"Matt Dillon, Kevin Bacon, Denise Richards",John McNaughton,2.36
The Debt,20000000,45636368,"Drama, Thriller",2010,4,113.0,6.3,257,14.857884,"Helen Mirren, Ciarán Hinds, Tom Wilkinson",John Madden,1.2818184
High Fidelity,30000000,47126295,"Comedy, Drama, Romance, Music",2000,3,113.0,7.0,628,23.982956,"John Cusack, Iben Hjejle, Todd Louiso",Stephen Frears,0.5708765
The Bank Job,20000000,64822796,"Thriller, Crime, Drama",2008,2,112.0,6.6,697,30.387753999999997,"Jason Statham, Saffron Burrows, Stephen Campbell Moore",Roger Donaldson,2.2411398
Eternal Sunshine of the Spotless Mind,20000000,72258126,"Science Fiction, Drama, Romance",2004,3,108.0,7.9,3652,56.481487,"Jim Carrey, Kate Winslet, Kirsten Dunst",Michel Gondry,2.6129063
You Again,20000000,32005248,"Comedy, Romance",2010,9,105.0,6.0,368,19.962713,"Kristen Bell, Sigourney Weaver, Betty White",Andy Fickman,0.6002624
Street Kings,20000000,65569869,"Action, Crime, Drama, Thriller",2008,4,109.0,6.3,363,18.666876000000002,"Keanu Reeves, Forest Whitaker, Chris Evans",David Ayer,2.27849345
The World's End,20000000,46089287,"Comedy, Action, Science Fiction",2013,7,109.0,6.7,1778,55.964605000000006,"Simon Pegg, Nick Frost, Martin Freeman",Edgar Wright,1.30446435
Daybreakers,20000000,51416464,"Fantasy, Horror, Action, Thriller, Science Fiction",2009,1,98.0,6.0,634,28.019226,"Ethan Hawke, Sam Neill, Willem Dafoe",Michael Spierig,1.5708232
She's Out of My League,20000000,49779728,"Comedy, Romance",2010,3,104.0,5.9,525,16.176976,"Alice Eve, Jay Baruchel, Mike Vogel",Jim Field Smith,1.4889864
Monte Carlo,20000000,17425000,"Adventure, Comedy, Romance",2011,7,109.0,6.0,593,17.237143,"Selena Gomez, Katie Cassidy, Cory Monteith",Thomas Bezucha,-0.12875
Stay Alive,9000000,27105095,"Horror, Thriller",2006,3,100.0,5.3,155,4.34503,"Jon Foster, Samaire Armstrong, Frankie Muniz",William Brent Bell,2.011677222222222
Alpha and Omega,20000000,39300000,"Family, Animation",2010,9,88.0,5.3,124,12.300789,"Hayden Panettiere, Justin Long, Dennis Hopper",Ben Gluck,0.965
The Covenant,20000000,37597471,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller",2006,9,97.0,5.2,288,15.804814000000002,"Steven Strait, Laura Ramsey, Jessica Lucas",Renny Harlin,0.87987355
Shorts,40000000,28972508,"Comedy, Family",2009,8,89.0,5.1,44,4.100942,"Jimmy Bennett, Kat Dennings, Jolie Vanier",Robert Rodriguez,-0.2756873
To Die For,20000000,21284514,"Fantasy, Drama, Comedy, Thriller",1995,5,106.0,6.7,175,12.309714999999999,"Nicole Kidman, Matt Dillon, Joaquin Phoenix",Gus Van Sant,0.0642257
Nerve,20000000,83707310,"Mystery, Adventure, Crime",2016,7,96.0,7.1,2181,62.933899,"Emma Roberts, Dave Franco, Emily Meade",Henry Joost,3.1853655
Appaloosa,20000000,20211394,"Drama, Western, Crime",2008,9,115.0,6.3,299,16.074397,"Viggo Mortensen, Ed Harris, Renée Zellweger",Ed Harris,0.0105697
Psycho,806948,32000000,"Drama, Horror, Thriller",1960,6,109.0,8.2,2320,93.06786600000001,"Anthony Perkins, Vera Miles, John Gavin",Alfred Hitchcock,38.655591190510414
My Best Friend's Girl,20000000,36620508,"Romance, Comedy",2008,9,101.0,5.4,220,17.145287,"Dane Cook, Kate Hudson, Alec Baldwin",Howard Deutch,0.8310254
Endless Love,20000000,34077920,"Drama, Romance",2014,2,103.0,6.7,542,27.256849,"Alex Pettyfer, Gabriella Wilde, Robert Patrick",Shana Feste,0.703896
Under the Rainbow,20000000,2297493,Comedy,1981,7,98.0,4.9,7,0.173964,"Chevy Chase, Carrie Fisher, Eve Arden",Steve Rash,-0.88512535
Ladyhawke,20000000,18432000,"Adventure, Drama, Fantasy, Romance",1985,3,121.0,6.8,260,14.370110999999998,"Matthew Broderick, Rutger Hauer, Michelle Pfeiffer",Richard Donner,-0.0784
Simon Birch,20000000,18253415,"Comedy, Drama, Family",1998,9,114.0,6.5,52,11.090254,"Jim Carrey, Ashley Judd, Ian Michael Smith",Mark Steven Johnson,-0.08732925
Reign Over Me,20000000,22222308,Drama,2007,3,124.0,7.1,334,20.827779999999997,"Adam Sandler, Don Cheadle, Jada Pinkett Smith",Mike Binder,0.1111154
Into the Wild,15000000,56255142,"Adventure, Drama",2007,9,148.0,7.8,3045,43.644978,"Emile Hirsch, Marcia Gay Harden, William Hurt",Sean Penn,2.7503428
School for Scoundrels,20000000,17807569,"Comedy, Drama, Romance",2006,9,100.0,5.6,111,8.244324,"Billy Bob Thornton, Jon Heder, Jacinda Barrett",Todd Phillips,-0.10962155
Silent Hill: Revelation 3D,20000000,52302796,"Thriller, Horror, Mystery",2012,10,94.0,5.0,432,23.292761,"Adelaide Clemens, Kit Harington, Sean Bean",Michael J. Bassett,1.6151398
From Dusk Till Dawn,19000000,25836616,"Horror, Action, Thriller, Crime",1996,1,108.0,6.9,1603,64.181668,"George Clooney, Quentin Tarantino, Harvey Keitel",Robert Rodriguez,0.3598218947368421
功夫,20000000,100914445,"Action, Comedy, Crime, Fantasy",2004,2,99.0,7.2,831,13.658985000000001,"Stephen Chow, Yuen Wah, Yuen Qiu",Stephen Chow,4.04572225
The Kite Runner,20000000,73276047,Drama,2007,10,128.0,7.3,394,10.446722,"Khalid Abdalla, Atossa Leoni, Shaun Toub",Marc Forster,2.66380235
21 Grams,20000000,60427839,"Drama, Crime, Thriller",2003,9,124.0,7.2,918,32.243357,"Sean Penn, Naomi Watts, Benicio del Toro",Alejandro González Iñárritu,2.02139195
Paparazzi,20000000,16605763,"Action, Drama, Thriller",2004,9,84.0,5.8,52,9.149089,"Cole Hauser, Robin Tunney, Dennis Farina",Paul Abascal,-0.16971185
A Guy Thing,20000000,17432163,"Comedy, Romance",2003,1,101.0,5.3,83,5.596835,"Jason Lee, Julia Stiles, Selma Blair",Chris Koch,-0.12839185
Capitalism: A Love Story,20000000,17436509,Documentary,2009,9,120.0,7.0,167,10.50098,"Michael Moore, Thora Birch, William Black",Michael Moore,-0.12817455
The Greatest Story Ever Told,20000000,15473333,"Drama, History",1965,2,199.0,6.5,41,3.011205,"Max von Sydow, Michael Anderson Jr., Carroll Baker",George Stevens,-0.22633335
Secret in Their Eyes,19500000,34854990,"Crime, Drama, Mystery",2015,10,111.0,6.2,336,15.012236999999999,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts",Billy Ray,0.7874353846153846
Disaster Movie,25000000,14109284,"Action, Comedy",2008,8,87.0,3.0,240,16.238961,"Matt Lanter, Vanessa Lachey, Nicole Ari Parker",Jason Friedberg,-0.43562864
Armored,20000000,22942221,"Action, Crime, Drama, Thriller",2009,12,88.0,5.5,208,15.21229,"Columbus Short, Laurence Fishburne, Skeet Ulrich",Nimród Antal,0.14711105
The Man Who Knew Too Little,20000000,13801755,"Comedy, Thriller, Crime, Action",1997,11,97.0,6.5,125,6.397042,"Bill Murray, Peter Gallagher, Joanne Whalley",Jon Amiel,-0.30991225
What's Your Number?,20000000,30426096,"Comedy, Romance",2011,9,106.0,6.2,671,19.220789,"Chris Evans, Anna Faris, Martin Freeman",Mark Mylod,0.5213048
Lockout,20000000,32204030,"Action, Thriller, Science Fiction",2012,4,95.0,5.8,715,35.232278,"Guy Pearce, Maggie Grace, Joseph Gilgun",Stephen St. Leger,0.6102015
Crank: High Voltage,20000000,34560577,"Action, Thriller, Crime",2009,4,96.0,5.9,861,35.542809000000005,"Jason Statham, Amy Smart, Dwight Yoakam",Brian Taylor,0.72802885
One Night with the King,20000000,13391174,Drama,2006,10,123.0,6.1,12,3.476925,"Tiffany Dupont, Peter O'Toole, Luke Goss",Michael O. Sajbel,-0.3304413
The Quiet American,30000000,27674124,"Drama, Action, Thriller, Romance",2002,11,101.0,6.4,81,5.133744,"Michael Caine, Brendan Fraser, Đỗ Thị Hải Yến",Phillip Noyce,-0.0775292
The Weather Man,20000000,12482775,"Comedy, Drama",2005,10,101.0,6.0,289,14.031376999999999,"Nicolas Cage, Michael Caine, Hope Davis",Gore Verbinski,-0.37586125
Undisputed,20000000,12398628,"Action, Adventure, Drama, Thriller",2002,8,96.0,6.1,139,17.227376,"Wesley Snipes, Ving Rhames, Peter Falk",Walter Hill,-0.3800686
12 Rounds,20000000,17280326,"Action, Adventure, Drama, Thriller",2009,3,108.0,5.7,220,15.66135,"John Cena, Aidan Gillen, Ashley Scott",Renny Harlin,-0.1359837
Let Me In,20000000,24145613,"Drama, Horror, Mystery",2010,10,116.0,6.7,641,19.705311,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins",Matt Reeves,0.20728065
Triple 9,20000000,12639297,"Action, Thriller",2016,2,115.0,5.6,797,29.371987,"Casey Affleck, Chiwetel Ejiofor, Woody Harrelson",John Hillcoat,-0.36803515
Deconstructing Harry,20000000,10686841,"Comedy, Drama",1997,8,96.0,7.3,187,11.352692999999999,"Woody Allen, Kirstie Alley, Billy Crystal",Woody Allen,-0.46565795
Burnt,20000000,36606743,Drama,2015,10,100.0,6.3,950,30.477114,"Bradley Cooper, Sienna Miller, Lily James",John Wells,0.83033715
Death Sentence,20000000,16974459,"Action, Crime, Drama, Thriller",2007,8,105.0,6.5,297,12.643703,"Kevin Bacon, Garrett Hedlund, Kelly Preston",James Wan,-0.15127705
Code Name: The Cleaner,20000000,10337477,"Action, Comedy, Crime",2007,1,84.0,4.7,78,9.361460000000001,"Cedric the Entertainer, Lucy Liu, Nicollette Sheridan",Les Mayfield,-0.48312615
Connie and Carla,20000000,11341016,Comedy,2004,4,98.0,6.4,24,6.102663,"Nia Vardalos, Toni Collette, David Duchovny",Michael Lembeck,-0.4329492
Sweet Charity,8000000,20000000,"Comedy, Drama, Music, Romance",1969,1,149.0,6.5,15,0.7091430000000001,"Shirley MacLaine, John McMartin, Ricardo Montalban",Bob Fosse,1.5
Inherent Vice,20000000,11110975,"Comedy, Romance, Crime, Drama, Mystery",2014,12,148.0,6.5,833,45.742217,"Joaquin Phoenix, Josh Brolin, Owen Wilson",Paul Thomas Anderson,-0.44445125
Battle of the Year,20000000,16549477,"Music, Drama",2013,9,110.0,5.9,88,8.237336,"Josh Holloway, Josh Peck, Chris Brown",Benson Lee,-0.17252615
An American Carol,20000000,7000000,"Comedy, Fantasy",2008,10,83.0,4.1,20,2.6053740000000003,"Kevin Farley, Kelsey Grammer, Leslie Nielsen",David Zucker,-0.65
Machete Kills,12000000,15008161,"Action, Crime, Thriller",2013,9,107.0,5.3,631,29.072964000000002,"Danny Trejo, Mel Gibson, Amber Heard",Robert Rodriguez,0.25068008333333336
Little Boy,20000000,6420319,"Comedy, Drama, War",2015,4,106.0,7.0,185,12.232047999999999,"Jakob Salvati, Emily Watson, Cary-Hiroyuki Tagawa",Alejandro Monteverde,-0.67898405
